"","site","day","month","year","date","precip","air_min","air_mean","air_max"
"9146",15,17,4,2005,2005-04-17,"30.6","6.1","8.4","10.5"
"9147",15,18,4,2005,2005-04-18,"6.8","2.9","7","10.9"
"9148",15,19,4,2005,2005-04-19,"3","3.2","6.7","10.2"
"9149",15,20,4,2005,2005-04-20,"0","4.9","7.6","10.4"
"9150",15,21,4,2005,2005-04-21,"0","5.3","8.5","12.2"
"9151",15,22,4,2005,2005-04-22,"6.1","7.2","9","11.9"
"9152",15,23,4,2005,2005-04-23,"5.2","7.7","8.9","9.3"
"9153",15,24,4,2005,2005-04-24,"0.2","6.7","9.8","12.8"
"9154",15,25,4,2005,2005-04-25,"0.1","6.2","9","12.3"
"9155",15,26,4,2005,2005-04-26,"0.7","7.2","10","12.9"
"9156",15,27,4,2005,2005-04-27,"9.7","4.6","9.6","13.2"
"9157",15,28,4,2005,2005-04-28,"4.2","9.2","11","13.3"
"9158",15,29,4,2005,2005-04-29,"2","8.3","10.7","14.1"
"9159",15,30,4,2005,2005-04-30,"14.7","8.3","9.9","14.5"
"9160",15,1,5,2005,2005-05-01,"0.8","9.6","11.3","13.4"
"9161",15,2,5,2005,2005-05-02,"13.8","10.8","11.4","13.1"
"9162",15,3,5,2005,2005-05-03,"7.6","8.2","11.7","16.4"
"9163",15,4,5,2005,2005-05-04,"0","7.1","9.3","12.9"
"9164",15,5,5,2005,2005-05-05,"0","8.3","11.7","16.5"
"9165",15,6,5,2005,2005-05-06,"0","9.5","11.9","15.9"
"9166",15,7,5,2005,2005-05-07,"0","6.7","10.8","15.4"
"9167",15,8,5,2005,2005-05-08,"0.3","4.2","8.8","13.5"
"9168",15,9,5,2005,2005-05-09,"0","3.7","7.6","11.1"
"9169",15,10,5,2005,2005-05-10,"0","3.1","7.7","11.8"
"9170",15,11,5,2005,2005-05-11,"0","3.9","8.7","13.6"
"9171",15,12,5,2005,2005-05-12,"0","5","9.3","12.6"
"9172",15,13,5,2005,2005-05-13,"0","8.2","10.1","12.9"
"9173",15,14,5,2005,2005-05-14,"0","7.8","10","12.4"
"9174",15,15,5,2005,2005-05-15,"0","7.5","10.6","13.4"
"9175",15,16,5,2005,2005-05-16,"0","6.3","10.5","13.9"
"9176",15,17,5,2005,2005-05-17,"0","3.9","7.6","11.5"
"9177",15,18,5,2005,2005-05-18,"9.6","6","9.1","11.4"
"9178",15,19,5,2005,2005-05-19,"3","11","11.9","13.9"
"9179",15,20,5,2005,2005-05-20,"0.4","8.8","11.6","13.9"
"9180",15,21,5,2005,2005-05-21,"5.6","6.3","9.7","12.5"
"9181",15,22,5,2005,2005-05-22,"9.2","5.7","9","13.8"
"9182",15,23,5,2005,2005-05-23,"4.1","5","9.8","13.1"
"9183",15,24,5,2005,2005-05-24,"6.9","9.4","11.9","14.2"
"9184",15,25,5,2005,2005-05-25,"2.7","10.3","12.3","14.2"
"9185",15,26,5,2005,2005-05-26,"1.3","11.2","12.8","15.4"
"9186",15,27,5,2005,2005-05-27,"1.4","11","11.7","12.9"
"9187",15,28,5,2005,2005-05-28,"0.8","8.5","12.6","16.2"
"9188",15,29,5,2005,2005-05-29,"0","6.1","10.8","15"
"9189",15,30,5,2005,2005-05-30,"0","8.7","12.3","16.2"
"9190",15,31,5,2005,2005-05-31,"0","9.9","12.9","16.3"
"9191",15,1,6,2005,2005-06-01,"6.8","12.1","13.2","15.5"
"9192",15,2,6,2005,2005-06-02,"1.9","12.3","13","14.8"
"9193",15,3,6,2005,2005-06-03,"0.6","11.1","12.9","15.8"
"9194",15,4,6,2005,2005-06-04,"1.6","9.9","12.9","16.1"
"9195",15,5,6,2005,2005-06-05,"4.5","10","12.5","15.7"
"9196",15,6,6,2005,2005-06-06,"0.9","10.2","13","15.8"
"9197",15,7,6,2005,2005-06-07,"0","9.1","12.9","16"
"9198",15,8,6,2005,2005-06-08,"0","7.6","12.7","16.8"
"9199",15,9,6,2005,2005-06-09,"0","7.3","14.5","20.6"
"9200",15,10,6,2005,2005-06-10,"0","10","13.1","15.6"
"9201",15,11,6,2005,2005-06-11,"0","8.4","11.8","14.8"
"9202",15,12,6,2005,2005-06-12,"0","8.1","12.2","15.9"
"9203",15,13,6,2005,2005-06-13,"0","5.5","12","16.6"
"9204",15,14,6,2005,2005-06-14,"0","8.4","12.6","15.7"
"9205",15,15,6,2005,2005-06-15,"4","12.2","14.6","18.7"
"9206",15,16,6,2005,2005-06-16,"4","12","14.5","16.2"
"9207",15,17,6,2005,2005-06-17,"0.1","14.4","15.7","18.8"
"9208",15,18,6,2005,2005-06-18,"0","14.6","17","20.6"
"9209",15,19,6,2005,2005-06-19,"0","14.9","18.1","22.5"
"9210",15,20,6,2005,2005-06-20,"0","10.7","15.3","18.6"
"9211",15,21,6,2005,2005-06-21,"0","13.4","15.7","18.6"
"9212",15,22,6,2005,2005-06-22,"0","13.1","16","18.7"
"9213",15,23,6,2005,2005-06-23,"0.1","12.4","15.8","19.3"
"9214",15,24,6,2005,2005-06-24,"0","13.3","14.8","17.2"
"9215",15,25,6,2005,2005-06-25,"0.5","13.2","14.4","16.1"
"9216",15,26,6,2005,2005-06-26,"0","11","14.3","17"
"9217",15,27,6,2005,2005-06-27,"0","9.9","14.5","18.7"
"9218",15,28,6,2005,2005-06-28,"13.1","11.9","14.4","18.6"
"9219",15,29,6,2005,2005-06-29,"3.1","14","16","19.2"
"9220",15,30,6,2005,2005-06-30,"0.9","13.1","15.5","19"
"9221",15,1,7,2005,2005-07-01,"4.3","10.5","14.4","17.3"
"9222",15,2,7,2005,2005-07-02,"2.9","11.9","15.5","18.3"
"9223",15,3,7,2005,2005-07-03,"2","8.8","12.6","15"
"9224",15,4,7,2005,2005-07-04,"1.7","8.5","12.7","17.2"
"9225",15,5,7,2005,2005-07-05,"2.1","12.6","15.3","19.5"
"9226",15,6,7,2005,2005-07-06,"0","11.8","13.9","17.2"
"9227",15,7,7,2005,2005-07-07,"0.1","12.5","15","18"
"9228",15,8,7,2005,2005-07-08,"0.1","14.6","16.5","19.6"
"9229",15,9,7,2005,2005-07-09,"0","13.8","17.4","20.3"
"9230",15,10,7,2005,2005-07-10,"0","15.1","18.7","21.8"
"9231",15,11,7,2005,2005-07-11,"0","15.5","19","22.7"
"9232",15,12,7,2005,2005-07-12,"0","15.9","19.7","23.2"
"9233",15,13,7,2005,2005-07-13,"0","13.1","16.3","19"
"9234",15,14,7,2005,2005-07-14,"0","12.6","17.9","22.4"
"9235",15,15,7,2005,2005-07-15,"0","13.9","17.1","21.2"
"9236",15,16,7,2005,2005-07-16,"0","11.6","15.5","19.9"
"9237",15,17,7,2005,2005-07-17,"0","12.1","17.4","22.4"
"9238",15,18,7,2005,2005-07-18,"0.2","12.7","16.2","19.9"
"9239",15,19,7,2005,2005-07-19,"0","10.4","15.4","20.4"
"9240",15,20,7,2005,2005-07-20,"0.4","14.3","17.4","22.3"
"9241",15,21,7,2005,2005-07-21,"0.1","14.3","18.2","22.2"
"9242",15,22,7,2005,2005-07-22,"0.4","14.4","16.4","20.4"
"9243",15,23,7,2005,2005-07-23,"12.7","14.8","15.9","19"
"9244",15,24,7,2005,2005-07-24,"46.2","13.6","14.8","15.4"
"9245",15,25,7,2005,2005-07-25,"0","12.5","14.5","17.8"
"9246",15,26,7,2005,2005-07-26,"0","11.7","14.5","17.2"
"9247",15,27,7,2005,2005-07-27,"0","11.4","14.4","17.4"
"9248",15,28,7,2005,2005-07-28,"31.4","12","13.1","13.7"
"9249",15,29,7,2005,2005-07-29,"10.5","11.4","12.9","15"
"9250",15,30,7,2005,2005-07-30,"4.3","12.4","13.5","15.1"
"9251",15,31,7,2005,2005-07-31,"0","12.3","14.1","16.5"
"9252",15,1,8,2005,2005-08-01,"0","12.1","14.2","16.9"
"9253",15,2,8,2005,2005-08-02,"0.3","11.1","14.7","18.5"
"9254",15,3,8,2005,2005-08-03,"0","10.6","15.4","20.6"
"9255",15,4,8,2005,2005-08-04,"9.2","11.5","14","17"
"9256",15,5,8,2005,2005-08-05,"0.1","13.3","16.6","20.6"
"9257",15,6,8,2005,2005-08-06,"0.2","12.1","13.6","14.5"
"9258",15,7,8,2005,2005-08-07,"0","10.6","14.1","17.8"
"9259",15,8,8,2005,2005-08-08,"0","10.8","15.2","20.6"
"9260",15,9,8,2005,2005-08-09,"0","13.4","18.1","22.4"
"9261",15,10,8,2005,2005-08-10,"0","15.1","18.8","23.6"
"9262",15,11,8,2005,2005-08-11,"0","12.2","16.8","21.2"
"9263",15,12,8,2005,2005-08-12,"0","10.2","14.7","18.7"
"9264",15,13,8,2005,2005-08-13,"2.1","13.6","16.6","20.5"
"9265",15,14,8,2005,2005-08-14,"0","12.8","15.8","19"
"9266",15,15,8,2005,2005-08-15,"0","12.3","16.6","20.4"
"9267",15,16,8,2005,2005-08-16,"0","12.5","17","20.4"
"9268",15,17,8,2005,2005-08-17,"0.1","11.5","15.4","19.3"
"9269",15,18,8,2005,2005-08-18,"4.7","12.5","15","16.6"
"9270",15,19,8,2005,2005-08-19,"0.5","10.1","14.5","18.6"
"9271",15,20,8,2005,2005-08-20,"0","11.3","14.7","19.4"
"9272",15,21,8,2005,2005-08-21,"5.2","13.5","16.2","18.2"
"9273",15,22,8,2005,2005-08-22,"2.3","10.3","15.5","19.2"
"9274",15,23,8,2005,2005-08-23,"0","9.9","14.7","18.1"
"9275",15,24,8,2005,2005-08-24,"5.3","10.3","15.1","18"
"9276",15,25,8,2005,2005-08-25,"0.7","8.5","12.3","17.6"
"9277",15,26,8,2005,2005-08-26,"0.9","9.1","12.9","16.7"
"9278",15,27,8,2005,2005-08-27,"0","12.4","15.3","19.4"
"9279",15,28,8,2005,2005-08-28,"0","13.9","16","18.5"
"9280",15,29,8,2005,2005-08-29,"0.6","12.4","16.4","20.3"
"9281",15,30,8,2005,2005-08-30,"1.4","14.1","16.3","20"
"9282",15,31,8,2005,2005-08-31,"1.3","13.8","16.6","19.4"
"9283",15,1,9,2005,2005-09-01,"0","11.2","14.2","18.5"
"9284",15,2,9,2005,2005-09-02,"0","10.4","14.6","19.1"
"9285",15,3,9,2005,2005-09-03,"0.1","12.2","16.4","20"
"9286",15,4,9,2005,2005-09-04,"0.1","13.1","16.9","19"
"9287",15,5,9,2005,2005-09-05,"0.1","12.5","15.6","19"
"9288",15,6,9,2005,2005-09-06,"0.2","11.6","15.5","20.4"
"9289",15,7,9,2005,2005-09-07,"0.5","14.7","16.2","18.9"
"9290",15,8,9,2005,2005-09-08,"3.2","13.7","15.6","17.9"
"9291",15,9,9,2005,2005-09-09,"34","14","15.2","18"
"9292",15,10,9,2005,2005-09-10,"0.7","14.1","15.7","16.8"
"9293",15,11,9,2005,2005-09-11,"0","11.8","14.2","16.7"
"9294",15,12,9,2005,2005-09-12,"0","11.3","14.6","19.7"
"9295",15,13,9,2005,2005-09-13,"0.1","12.1","16.1","18.9"
"9296",15,14,9,2005,2005-09-14,"0","14.5","16.4","19.8"
"9297",15,15,9,2005,2005-09-15,"9.2","9.1","15.2","20.1"
"9298",15,16,9,2005,2005-09-16,"0","8.2","10.6","14.4"
"9299",15,17,9,2005,2005-09-17,"0","7.5","11.5","15.8"
"9300",15,18,9,2005,2005-09-18,"0","9.6","12.6","16.2"
"9301",15,19,9,2005,2005-09-19,"1.6","10.2","14.3","16.7"
"9302",15,20,9,2005,2005-09-20,"0","10.4","13.5","18"
"9303",15,21,9,2005,2005-09-21,"2.7","11.9","15.1","18.2"
"9304",15,22,9,2005,2005-09-22,"0.2","14.8","15.7","16.9"
"9305",15,23,9,2005,2005-09-23,"3.3","6.6","13.6","16.3"
"9306",15,24,9,2005,2005-09-24,"8.7","5.8","11.3","15.3"
"9307",15,25,9,2005,2005-09-25,"0.2","7.2","13.3","17.8"
"9308",15,26,9,2005,2005-09-26,"3.6","6.9","13.9","16.5"
"9309",15,27,9,2005,2005-09-27,"0.5","7.2","12.7","16"
"9310",15,28,9,2005,2005-09-28,"6.4","6.8","11","13.8"
"9311",15,29,9,2005,2005-09-29,"2.3","5.7","10.6","15.1"
"9312",15,30,9,2005,2005-09-30,"1.4","8.7","14","16"
"9313",15,1,10,2005,2005-10-01,"0.1","7.8","10.5","14.4"
"9314",15,2,10,2005,2005-10-02,"0","8.2","11.4","15.3"
"9315",15,3,10,2005,2005-10-03,"0","10.1","11.5","13.5"
"9316",15,4,10,2005,2005-10-04,"0","9.8","11.7","13.9"
"9317",15,5,10,2005,2005-10-05,"0","8.1","11.7","15.6"
"9318",15,6,10,2005,2005-10-06,"0","7.6","12","16"
"9319",15,7,10,2005,2005-10-07,"0.5","13.3","14.4","15.5"
"9320",15,8,10,2005,2005-10-08,"6.1","6.7","11.4","14.9"
"9321",15,9,10,2005,2005-10-09,"0.2","7.4","11.6","15.2"
"9322",15,10,10,2005,2005-10-10,"26.7","9.7","14.5","15.2"
"9323",15,11,10,2005,2005-10-11,"22.3","8.2","8.7","9.8"
"9324",15,12,10,2005,2005-10-12,"0.7","6.6","9.7","13.2"
"9325",15,13,10,2005,2005-10-13,"0","3.3","8","13.3"
"9326",15,14,10,2005,2005-10-14,"0.6","6.8","11.8","14.2"
"9327",15,15,10,2005,2005-10-15,"0","13","14.6","17.2"
"9328",15,16,10,2005,2005-10-16,"1.5","13","14.1","14.9"
"9329",15,17,10,2005,2005-10-17,"6.4","12.5","13.8","15.6"
"9330",15,18,10,2005,2005-10-18,"5.1","10.6","12.9","14"
"9331",15,19,10,2005,2005-10-19,"5.3","9.2","11.6","13.6"
"9332",15,20,10,2005,2005-10-20,"2.7","7.1","10.7","13.7"
"9333",15,21,10,2005,2005-10-21,"6.9","9.7","12.4","15.3"
"9334",15,22,10,2005,2005-10-22,"0.4","7.9","10.8","14.3"
"9335",15,23,10,2005,2005-10-23,"19.1","10","12","14.8"
"9336",15,24,10,2005,2005-10-24,"20","11.3","14.4","15.3"
"9337",15,25,10,2005,2005-10-25,"3.3","10.1","12.5","14.9"
"9338",15,26,10,2005,2005-10-26,"5.5",".","14.2","15.9"
"9339",15,27,10,2005,2005-10-27,"0.2","14","15","16.7"
"9340",15,28,10,2005,2005-10-28,"7","11.5","13.6","14.8"
"9341",15,29,10,2005,2005-10-29,"9.3","13.2","14.2","15.6"
"9342",15,30,10,2005,2005-10-30,"1.8","11.6","14","15.6"
"9343",15,31,10,2005,2005-10-31,"20","7","11.9","14.1"
"9344",15,1,11,2005,2005-11-01,"12","5.7","9.4","12.6"
"9345",15,2,11,2005,2005-11-02,"5.8","12.5","14.3","15.5"
"9346",15,3,11,2005,2005-11-03,"13.4","7.8","12.2","14.3"
"9347",15,4,11,2005,2005-11-04,"0.2","6.1","8.2","11.4"
"9348",15,5,11,2005,2005-11-05,"9.2","7.1","11.4","13.9"
"9349",15,6,11,2005,2005-11-06,"6.5","8.1","11.3","13.5"
"9350",15,7,11,2005,2005-11-07,"6.7","6.3","9.9","12.8"
"9351",15,8,11,2005,2005-11-08,"13.8","5.5","7.6","9.9"
"9352",15,9,11,2005,2005-11-09,"0.5","2.7","8.1","12.2"
"9353",15,10,11,2005,2005-11-10,"0.9","12.1","13.1","13.6"
"9354",15,11,11,2005,2005-11-11,"3.2","5","10.4","13.3"
"9355",15,12,11,2005,2005-11-12,"0.3","5.3","7.4","9.6"
"9356",15,13,11,2005,2005-11-13,"0","3.3","5.7","9.1"
"9357",15,14,11,2005,2005-11-14,"0","3.2","6.9","10.1"
"9358",15,15,11,2005,2005-11-15,"0.1","5.6","9.9","12"
"9359",15,16,11,2005,2005-11-16,"0","3.2","5.9","7.3"
"9360",15,17,11,2005,2005-11-17,"0.4","2","5.9","9.3"
"9361",15,18,11,2005,2005-11-18,"2.5","4.4","8.3","9.8"
"9362",15,19,11,2005,2005-11-19,"0","4","6.2","10.4"
"9363",15,20,11,2005,2005-11-20,"0","4.3","7.2","10.8"
"9364",15,21,11,2005,2005-11-21,"0","3.3","6.3","10.3"
"9365",15,22,11,2005,2005-11-22,"0","3.2","6.4","10.2"
"9366",15,23,11,2005,2005-11-23,"0","2.1","4.8","6.6"
"9367",15,24,11,2005,2005-11-24,"0.3","1","6.4","10"
"9368",15,25,11,2005,2005-11-25,"0.2","0.6","2.8","5.7"
"9369",15,26,11,2005,2005-11-26,"0.5","3.7","5.5","8.1"
"9370",15,27,11,2005,2005-11-27,"0","3.1","4.4","5.9"
"9371",15,28,11,2005,2005-11-28,"0","1","3.1","4.8"
"9372",15,29,11,2005,2005-11-29,"0.4","1.2","4.2","8.3"
"9373",15,30,11,2005,2005-11-30,"0.9","5.6","8.5","10.1"
"9374",15,1,12,2005,2005-12-01,"14.3","5.6","8.1","10.2"
"9375",15,2,12,2005,2005-12-02,"5.7","4.2","6.9","9.6"
"9376",15,3,12,2005,2005-12-03,"0","5","6.2","7.2"
"9377",15,4,12,2005,2005-12-04,"0.1","3.4","6","8.9"
"9378",15,5,12,2005,2005-12-05,"0","2.9","4.5","7"
"9379",15,6,12,2005,2005-12-06,"0","3.1","5.2","7.7"
"9380",15,7,12,2005,2005-12-07,"4.1","1.7","6.3","9.9"
"9381",15,8,12,2005,2005-12-08,"0.1","3.8","6.4","8.3"
"9382",15,9,12,2005,2005-12-09,"4.1","8.3","10","11.1"
"9383",15,10,12,2005,2005-12-10,"0.6","9.4","10.7","11.1"
"9384",15,11,12,2005,2005-12-11,"0","5.4","8.2","10.6"
"9385",15,12,12,2005,2005-12-12,"0.6","3.4","6.4","9.4"
"9386",15,13,12,2005,2005-12-13,"0","2.1","4.4","7"
"9387",15,14,12,2005,2005-12-14,"0","3.5","7.4","9.3"
"9388",15,15,12,2005,2005-12-15,"0","6.2","9.3","11.4"
"9389",15,16,12,2005,2005-12-16,"0","5.9","9.8","12.1"
"9390",15,17,12,2005,2005-12-17,"0","0.4","4.9","6.8"
"9391",15,18,12,2005,2005-12-18,"1.9","-0.1","6","9.6"
"9392",15,19,12,2005,2005-12-19,"0","2.9","6.1","10.6"
"9393",15,20,12,2005,2005-12-20,"0.1","6.5","8.8","10.1"
"9394",15,21,12,2005,2005-12-21,"0","8.8","9.9","10.6"
"9395",15,22,12,2005,2005-12-22,"0","9.4","9.8","10.2"
"9396",15,23,12,2005,2005-12-23,"0","8","9.3","10.8"
"9397",15,24,12,2005,2005-12-24,"0.1","6","8","9.7"
"9398",15,25,12,2005,2005-12-25,"0","4.4","6.7","8.8"
"9399",15,26,12,2005,2005-12-26,"0.2","4.7","5.9","6.9"
"9400",15,27,12,2005,2005-12-27,"0","0.3","4.2","5.9"
"9401",15,28,12,2005,2005-12-28,"0","-0.5","1.4","4.5"
"9402",15,29,12,2005,2005-12-29,"5.8","0.2","4.8","9.1"
"9403",15,30,12,2005,2005-12-30,"6.7","5.8","9.1","10.7"
"9404",15,31,12,2005,2005-12-31,"0","4.8","6.3","7.6"
"9405",15,1,1,2006,2006-01-01,"0","5.8","7.2","8.7"
"9406",15,2,1,2006,2006-01-02,"0","2.1","6.8","9.9"
"9407",15,3,1,2006,2006-01-03,"0.2","5.1","8.6","10.3"
"9408",15,4,1,2006,2006-01-04,"0","3.9","5.7","8.8"
"9409",15,5,1,2006,2006-01-05,"0","3.5","5.1","6.6"
"9410",15,6,1,2006,2006-01-06,"0","2.3","3.9","5.6"
"9411",15,7,1,2006,2006-01-07,"0.4","2.8","3.9","5.9"
"9412",15,8,1,2006,2006-01-08,"1.4","1.6","4.3","6.1"
"9413",15,9,1,2006,2006-01-09,"0.7","-1","4.3","9.6"
"9414",15,10,1,2006,2006-01-10,"11.1","9.5","10.2","10.8"
"9415",15,11,1,2006,2006-01-11,"1.5","3.1","6.3","9.6"
"9416",15,12,1,2006,2006-01-12,"0","7.2","9.5","10.7"
"9417",15,13,1,2006,2006-01-13,"3","6.7","9.9","10.7"
"9418",15,14,1,2006,2006-01-14,"0","2","6.5","8.8"
"9419",15,15,1,2006,2006-01-15,"2.5","7.8","9.1","10.1"
"9420",15,16,1,2006,2006-01-16,"3.5","-1.9","6.6","8.3"
"9421",15,17,1,2006,2006-01-17,"0.3","7.1","8.4","11.9"
"9422",15,18,1,2006,2006-01-18,"0","9.4","10.9","12.3"
"9423",15,19,1,2006,2006-01-19,"0.1","9.4","10","11"
"9424",15,20,1,2006,2006-01-20,"1.1","3.8","6.6","10.4"
"9425",15,21,1,2006,2006-01-21,"0","2.1","5.4","10.8"
"9426",15,22,1,2006,2006-01-22,"0.2","3.8","6.2","9.2"
"9427",15,23,1,2006,2006-01-23,"0","6","7.1","8.3"
"9428",15,24,1,2006,2006-01-24,"0","2.7","5.3","6.5"
"9429",15,25,1,2006,2006-01-25,"0","4.8","5.8","6.8"
"9430",15,26,1,2006,2006-01-26,"0","4","5","6.2"
"9431",15,27,1,2006,2006-01-27,"0.4","2.4","4.4","5.5"
"9432",15,28,1,2006,2006-01-28,"0.2","2.9","5.1","7.1"
"9433",15,29,1,2006,2006-01-29,"0","2.6","5.1","8.3"
"9434",15,30,1,2006,2006-01-30,"0.1","-0.5","2.9","5.9"
"9435",15,31,1,2006,2006-01-31,"0","1.5","4.2","6.2"
"9436",15,1,2,2006,2006-02-01,"0","3.5","5.3","7.1"
"9437",15,2,2,2006,2006-02-02,"0","6.2","7.1","7.8"
"9438",15,3,2,2006,2006-02-03,"0","5.6","6.1","7.2"
"9439",15,4,2,2006,2006-02-04,"0","4.8","5.8","6.9"
"9440",15,5,2,2006,2006-02-05,"0","4.3","5","6.1"
"9441",15,6,2,2006,2006-02-06,"0","5.5","7","8"
"9442",15,7,2,2006,2006-02-07,"1","6.6","8.3","9.3"
"9443",15,8,2,2006,2006-02-08,"0.1","3.1","5.5","8.7"
"9444",15,9,2,2006,2006-02-09,"0","0.3","2.9","6.3"
"9445",15,10,2,2006,2006-02-10,"0","1.3","3.8","6.5"
"9446",15,11,2,2006,2006-02-11,"3.9","4.1","7.4","9"
"9447",15,12,2,2006,2006-02-12,"1.8","8.1","9.3","10.1"
"9448",15,13,2,2006,2006-02-13,"11.9","7.7","9.2","9.7"
"9449",15,14,2,2006,2006-02-14,"14.6","5.9","8.1","10.4"
"9450",15,15,2,2006,2006-02-15,"0.7","4.8","7.6","10"
"9451",15,16,2,2006,2006-02-16,"0.1","4.6","6.3","9.1"
"9452",15,17,2,2006,2006-02-17,"0","0.5","4.9","9.3"
"9453",15,18,2,2006,2006-02-18,"0.1","0.6","4.4","9.1"
"9454",15,19,2,2006,2006-02-19,"0","2.6","5","8.6"
"9455",15,20,2,2006,2006-02-20,"0.8","3.5","5.5","8"
"9456",15,21,2,2006,2006-02-21,"0.7","1.6","4.1","7.5"
"9457",15,22,2,2006,2006-02-22,"1.4","3","4.8","5.5"
"9458",15,23,2,2006,2006-02-23,"3","2.8","3.8","5.9"
"9459",15,24,2,2006,2006-02-24,"4.8","2.5","4.7","7.2"
"9460",15,25,2,2006,2006-02-25,"0","2.8","4.9","6.5"
"9461",15,26,2,2006,2006-02-26,"0","4.2","5.5","7.3"
"9462",15,27,2,2006,2006-02-27,"0","1.6","4.6","7.4"
"9463",15,28,2,2006,2006-02-28,"0","-0.7","3.4","5.7"
"9464",15,1,3,2006,2006-03-01,"0.1","-1.2","1","5.8"
"9465",15,2,3,2006,2006-03-02,"0.1","-2.8","0.5","5.5"
"9466",15,3,3,2006,2006-03-03,"0","-1.3","1.4","5.8"
"9467",15,4,3,2006,2006-03-04,"0","-1.7","1.8","6.3"
"9468",15,5,3,2006,2006-03-05,"0.2","-1","3.8","8.6"
"9469",15,6,3,2006,2006-03-06,"0.3","-1","4.6","9.6"
"9470",15,7,3,2006,2006-03-07,"14.4","7","9.5","12.8"
"9471",15,8,3,2006,2006-03-08,"3.5","5.8","9.9","13.6"
"9472",15,9,3,2006,2006-03-09,"3.5","3.3","6.4","10"
"9473",15,10,3,2006,2006-03-10,"0","1.8","5.7","10.2"
"9474",15,11,3,2006,2006-03-11,"3.3","2.2","4.8","7.9"
"9475",15,12,3,2006,2006-03-12,"5.3","5.4","7.2","8.3"
"9476",15,13,3,2006,2006-03-13,"16.2","6.9","7.5","9.2"
"9477",15,14,3,2006,2006-03-14,"1","4.9","8.7","11.4"
"9478",15,15,3,2006,2006-03-15,"0.3","5.8","7.5","8.6"
"9479",15,16,3,2006,2006-03-16,"7.3","0.7","3.5","5.9"
"9480",15,17,3,2006,2006-03-17,"0.2","2","3.9","4.5"
"9481",15,18,3,2006,2006-03-18,"0","3.1","4.4","6"
"9482",15,19,3,2006,2006-03-19,"0","3.8","5.5","7.5"
"9483",15,20,3,2006,2006-03-20,"0","5.3","5.9","6.9"
"9484",15,21,3,2006,2006-03-21,"0.3","2.9","4.4","5.5"
"9485",15,22,3,2006,2006-03-22,"0","1.6","3.8","6.2"
"9486",15,23,3,2006,2006-03-23,"3.1","2.4","4.7","6.3"
"9487",15,24,3,2006,2006-03-24,"16.8","5.3","7.4","9.6"
"9488",15,25,3,2006,2006-03-25,"15","7.7","9.3","10.6"
"9489",15,26,3,2006,2006-03-26,"12.1","9.7","10.1","10.8"
"9490",15,27,3,2006,2006-03-27,"6.8","8.3","9.6","10.6"
"9491",15,28,3,2006,2006-03-28,"3.4","6.1","8.2","10.5"
"9492",15,29,3,2006,2006-03-29,"12.2","5.6","7.7","10.1"
"9493",15,30,3,2006,2006-03-30,"4.4","9.6","10.2","11.6"
"9494",15,31,3,2006,2006-03-31,"1.2","5.7","9","11.6"
"9495",15,1,4,2006,2006-04-01,"0","6.8","8.7","11.2"
"9496",15,2,4,2006,2006-04-02,"0","5.6","9.7","13.8"
"9497",15,3,4,2006,2006-04-03,"0","1.5","6.6","11.4"
"9498",15,4,4,2006,2006-04-04,"0","0.7","4.2","7.5"
"9499",15,5,4,2006,2006-04-05,"0","0.7","4.6","9.9"
"9500",15,6,4,2006,2006-04-06,"0.4","1","6.3","10.7"
"9501",15,7,4,2006,2006-04-07,"0.8","3.8","6.9","10.8"
"9502",15,8,4,2006,2006-04-08,"4","1","5.9","11.4"
"9503",15,9,4,2006,2006-04-09,"1","1.7","5.5","10.1"
"9504",15,10,4,2006,2006-04-10,"0","0.3","4.6","9.4"
"9505",15,11,4,2006,2006-04-11,"1.8","5.5","9.4","14.1"
"9506",15,12,4,2006,2006-04-12,"0.1","4.9","8.7","12.4"
"9507",15,13,4,2006,2006-04-13,"1.1","8.6","11","14.3"
"9508",15,14,4,2006,2006-04-14,"0.4","6.8","9.3","13.5"
"9509",15,15,4,2006,2006-04-15,"0.1","6.5","9.2","12.3"
"9510",15,16,4,2006,2006-04-16,"0","6.7","10.5","14.6"
"9511",15,17,4,2006,2006-04-17,"0","4.9","9.4","14.1"
"9512",15,18,4,2006,2006-04-18,"2","6.2","9","12.5"
"9513",15,19,4,2006,2006-04-19,"4.3","7.2","9.3","12.3"
"9514",15,20,4,2006,2006-04-20,"2","6.8","9","12.1"
"9515",15,21,4,2006,2006-04-21,"1.7","7","10","13.6"
"9516",15,22,4,2006,2006-04-22,"0.1","5.2","9.6","14.4"
"9517",15,23,4,2006,2006-04-23,"0.1","4.6","9","11.5"
"9518",15,24,4,2006,2006-04-24,"0.4","4","8.5","11.1"
"9519",15,25,4,2006,2006-04-25,"0.6","9.1","11.5","15.1"
"9520",15,26,4,2006,2006-04-26,"0","8.8","11","14.2"
"9521",15,27,4,2006,2006-04-27,"0","5.7","10.6","14.5"
"9522",15,28,4,2006,2006-04-28,"0","6.3","9.6","12.4"
"9523",15,29,4,2006,2006-04-29,"0","6.3","9","11.7"
"9524",15,30,4,2006,2006-04-30,"3.1","7","8.7","10"
"9525",15,1,5,2006,2006-05-01,"0","5.4","8.8","12.8"
"9526",15,2,5,2006,2006-05-02,"3.4","7.3","9.6","11.3"
"9527",15,3,5,2006,2006-05-03,"0.1","8.1","10.8","13.9"
